Object count,Average FPS,Average RAM Usage
16000,5.757226834737288,428.6318333333333
16250,5.679282787716523,428.6218535714285
16500,5.601120224044809,428.86633750000004
16750,5.525472427892584,429.1625745454548
17000,5.458515283842795,429.30194814814797
17250,5.386288339193886,429.226645283019
17500,5.3054646285674245,429.61916415094333
17750,5.246907351724416,430.7617865384615
18000,5.187249537215973,431.9793921568629
18250,5.119351147336934,431.9966725490196
18500,5.053159235153818,432.211282
18750,5.010327409558478,432.34868163265304
19000,4.938072539277832,432.536630612245
19250,4.885396734926515,432.5742958333332
19500,4.821794511190581,432.5959624999998
19750,4.778413769965128,432.9904340425534
20000,4.722146868814741,433.0061489361702
20250,4.667918209954843,433.487752173913
20500,4.620979245775823,433.5044391304349
20750,4.572009144018288,433.70091555555564
21000,4.517301263840509,433.5591955555556
21250,4.478508249615764,433.97060227272726
21500,4.428564239343768,434.254065909091
21750,4.3883820137570675,434.181688372093
22000,4.341110314680019,434.55796744186034
22250,4.3084435234861465,434.705892857143
22500,4.256224728665673,434.75194285714286
22750,4.213567687955216,434.9527261904763
23000,4.183758852221474,435.1770048780487
23250,4.137360364087712,435.3104243902438
23500,4.104500584891333,435.4710425
23750,4.064503673295195,435.49182500000006
24000,4.020827888462234,435.7032975
24250,3.992302022766358,436.0642307692307
24500,3.948087708286935,436.0199282051282
24750,3.917589979005736,436.306235897436
25000,3.891010741237546,436.3324
25250,3.8472441582634755,436.52691578947366
25500,3.822860707028027,436.6599578947368
25750,3.7907894062804157,437.13800000000003
26000,3.755277687560896,437.0498513513514
26250,3.720088477780012,437.39032702702696
26500,3.7024086224983033,437.38058611111103
26750,3.665129348523258,437.85025000000013
27000,3.631814696743473,437.66698055555554
27250,3.600252017641235,437.7397222222223
27500,3.586322789544332,438.2803371428572
27750,3.5529027215234845,438.0854057142857
28000,3.5245307339079996,438.49263428571425
28250,3.5101122203524566,438.6259382352941
28500,3.506745327777548,438.74459411764707
28750,3.5056244651345025,438.7282558823529
29000,3.5043959555147857,439.07130882352936
29250,3.504107019550856,439.0173852941176
29500,3.5042153649537235,439.25595294117653
29750,3.504034793004298,439.2602176470589
30000,3.50385423966363,439.52354705882334
30250,3.50385423966363,439.60254999999995
30500,3.50392645876703,440.76391176470565
30750,3.5036737049288442,441.0049529411764
31000,3.50392645876703,441.1052411764708
31250,3.5036014962439332,441.38214999999985
31500,3.5036014962439332,441.20204117647074
31750,3.503420987552551,441.3310999999999
32000,3.503312691265417,441.7688705882355
32250,3.5034931887970657,441.64938529411785
32500,3.5036014962439332,441.8111000000001
32750,3.5037459165902365,441.9424382352941
33000,3.503420987552551,442.35022647058827
33250,3.5034931887970657,442.4890676470588
33500,3.5030600259638565,442.52987058823544
33750,3.5036014962439332,442.44871470588225
34000,3.5030600259638565,442.57464411764715
34250,3.503312691265417,442.67150882352945
34500,3.5034931887970657,443.061605882353
34750,3.5028795730607953,443.3671558823529
35000,3.503132212331025,443.49815
35250,3.503132212331025,443.299
35500,3.503312691265417,443.66194117647063
35750,3.502951751991016,444.0402558823528
36000,3.5032404974601508,444.0411911764707
36250,3.502951751991016,444.2967588235295
36500,3.5030600259638565,444.16595588235293
36750,3.503312691265417,444.5905705882352
37000,3.5030600259638565,444.4828735294118
37250,3.5032404974601508,444.82331764705884
37500,3.5028073971050326,444.9982705882353
37750,3.5028795730607953,445.1371970588236
38000,3.502699138748094,445.04172647058823
38250,3.5028795730607953,445.2139147058823
38500,3.5028795730607953,445.7000205882353
38750,3.5026269702276704,445.3357823529412
39000,3.5021579473234246,446.0062852941177
39250,3.5026269702276704,445.97482647058814
39500,3.5028073971050326,446.1757323529412
39750,3.5026269702276704,446.4269882352942
40000,3.502699138748094,446.68243235294125
40250,3.5025187230228796,446.728411764706
40500,3.5025187230228796,446.9621617647059
40750,3.5022661722290893,446.97860294117635
41000,3.502446561936647,447.41850000000005
41250,3.5021579473234246,447.38900294117644
41500,3.5022661722290893,447.5200970588235
41750,3.5026269702276704,447.6402411764706
42000,3.5020136578532655,447.70041470588217
42250,3.5026269702276704,447.84281176470586
42500,3.5020858011021265,448.10667647058807
42750,3.502446561936647,448.3834352941176
43000,3.5022661722290893,448.6064617647059
43250,3.5017251145785053,448.8813823529412
43500,3.5020136578532655,449.0281147058825
43750,3.502446561936647,449.086044117647
44000,3.5020136578532655,448.9844088235293
44250,3.5019054485528893,449.2121470588235
44500,3.5022661722290893,449.4234764705882
44750,3.5020858011021265,449.73210588235287
45000,3.50233832588228,449.7717264705882
45250,3.5019054485528893,450.0028323529411
45500,3.5021579473234246,450.21947352941186
45750,3.4994544967990286,450.3803411764705
46000,3.5017251145785053,450.40930882352933
46250,3.5016529861890686,450.6674088235294
46500,3.5020136578532655,450.864067647059
46750,3.5019054485528893,451.17085000000003
47000,3.5017251145785053,451.1873029411766
47250,3.501833312734314,451.08872647058837
47500,3.501220278244035,451.17709117647064
47750,3.501833312734314,451.6733205882353
48000,3.5015447991761066,451.6892029411765
48250,3.5015447991761066,451.59264117647064
48500,3.5015447991761066,451.7952264705882
48750,3.5015447991761066,452.2870205882354
49000,3.501112117966884,452.4709588235295
49250,3.50085976997292,452.3898205882353
49500,3.5014005602240896,452.7383470588236
49750,3.50085976997292,452.8731264705883
50000,3.5014005602240896,452.861755882353
